ORD200366,Printer,3,602.24,1806.72
ORD200367,Laptop,5,658.77,3293.85
ORD200368,Monitor,3,271.02,813.06
ORD200369,Monitor,5,375.25,1876.25
ORD200370,Phone,1,312.11,312.11
ORD200371,Phone,5,307.76,1538.8
ORD200372,Chair,3,483.53,1450.59
ORD200373,Laptop,3,341.15,1023.45
ORD200374,Monitor,1,571.9,571.9
ORD200375,Monitor,4,95.03,380.12
ORD200376,Monitor,5,201.22,1006.1
ORD200377,Monitor,1,260.26,260.26
ORD200378,Chair,5,64.5,322.5
ORD200379,Phone,3,297.67,893.01
ORD200380,Printer,4,331.9,1327.6
ORD200381,Chair,1,191.76,191.76
ORD200382,Printer,4,263.09,1052.36
ORD200383,Chair,4,393.8,1575.2
ORD200384,Chair,3,553.57,1660.71
ORD200385,Chair,5,191.63,958.15
ORD200386,Tablet,1,93.02,93.02
ORD200387,Printer,2,39.53,79.06
ORD200388,Printer,3,633.97,1901.91
ORD200389,Desk,4,697.5,2790
ORD200390,Printer,5,508.69,2543.45
ORD200391,Laptop,2,527.46,1054.92
ORD200392,Phone,1,627.2,627.2
ORD200393,Printer,1,75.01,75.01
ORD200394,Desk,5,529.55,2647.75
ORD200395,Phone,3,127.41,382.23
ORD200396,Tablet,5,287.13,1435.65
ORD200397,Monitor,1,427.06,427.06
ORD200398,Phone,5,53.93,269.65
ORD200399,Tablet,5,423.93,2119.65
ORD200400,Desk,4,160.22,640.88
ORD200401,Printer,1,538.68,538.68
ORD200402,Printer,5,337.38,1686.9
ORD200403,Tablet,1,620.21,620.21
ORD200404,Monitor,2,99.1,198.2
ORD200405,Monitor,4,451.97,1807.88
ORD200406,Tablet,4,66.1,264.4
ORD200407,Tablet,4,547.32,2189.28
ORD200408,Printer,3,412.53,1237.59
ORD200409,Desk,5,84.13,420.65
ORD200410,Tablet,2,518.23,1036.46
ORD200411,Desk,2,39.51,79.02
ORD200412,Tablet,5,133.01,665.05
ORD200413,Tablet,1,118.8,118.8
ORD200414,Desk,2,139.57,279.14
ORD200415,Chair,1,184.15,184.15
ORD200416,Laptop,2,644.05,1288.1
ORD200417,Laptop,5,55.41,277.05
ORD200418,Printer,1,310.93,310.93
ORD200419,Tablet,2,216.66,433.32
ORD200420,Phone,1,452.7,452.7
ORD200421,Chair,2,288.21,576.42
ORD200422,Phone,4,206.6,826.4
ORD200423,Printer,4,685.2,2740.8
ORD200424,Chair,5,22.94,114.7
ORD200425,Laptop,2,301.88,603.76
ORD200426,Monitor,5,57.45,287.25
ORD200427,Desk,1,161.24,161.24
ORD200428,Chair,4,262.58,1050.32
ORD200429,Printer,4,515.19,2060.76
ORD200430,Phone,1,450.07,450.07
ORD200431,Printer,1,52.54,52.54
ORD200432,Tablet,2,424.32,848.64
ORD200433,Monitor,3,631.64,1894.92
ORD200434,Printer,5,327.68,1638.4
ORD200435,Printer,1,414.47,414.47
ORD200436,Laptop,4,221.33,885.32
ORD200437,Phone,1,512.39,512.39
ORD200438,Tablet,3,459.34,1378.02
ORD200439,Tablet,1,146.32,146.32
ORD200440,Desk,4,83.6,334.4
ORD200441,Printer,2,328.54,657.08
ORD200442,Chair,5,314.94,1574.7
ORD200443,Chair,2,69.64,139.28
ORD200444,Printer,1,135.17,135.17
ORD200445,Phone,1,487.21,487.21
ORD200446,Laptop,5,509.58,2547.9
ORD200447,Printer,2,416.81,833.62
ORD200448,Laptop,2,160,320
ORD200449,Tablet,3,253.05,759.15
ORD200450,Monitor,5,615.1,3075.5
ORD200451,Monitor,1,183.18,183.18
ORD200452,Printer,1,75.78,75.78
ORD200453,Tablet,1,675.57,675.57
ORD200454,Laptop,1,109.29,109.29
ORD200455,Phone,1,639.83,639.83
ORD200456,Desk,5,62.81,314.05
ORD200457,Desk,4,615.83,2463.32
ORD200458,Monitor,4,510.58,2042.32
ORD200459,Desk,1,334.39,334.39
ORD200460,Laptop,1,144.25,144.25
ORD200461,Tablet,1,401.82,401.82
ORD200462,Phone,1,252.68,252.68
ORD200463,Laptop,5,662.78,3313.9
ORD200464,Tablet,4,434.42,1737.68
ORD200465,Printer,5,513.49,2567.45
ORD200466,Phone,1,432.47,432.47
ORD200467,Desk,1,45.94,45.94
ORD200468,Phone,1,418.36,418.36
ORD200469,Chair,5,676.98,3384.9
ORD200470,Tablet,4,263.62,1054.48
ORD200471,Desk,5,551.27,2756.35
ORD200472,Chair,3,508.12,1524.36
ORD200473,Chair,2,14.93,29.86
ORD200474,Printer,3,229.34,688.02
ORD200475,Tablet,2,438.62,877.24
ORD200476,Phone,2,513.59,1027.18
ORD200477,Phone,2,253.74,507.48
ORD200478,Tablet,3,62.77,188.31
ORD200479,Monitor,4,25.29,101.16
ORD200480,Chair,1,335.1,335.1
ORD200481,Laptop,4,484.85,1939.4
ORD200482,Monitor,3,381.41,1144.23
ORD200483,Phone,5,347.92,1739.6
ORD200484,Chair,4,15.01,60.04
ORD200485,Chair,3,404.79,1214.37
ORD200486,Printer,4,611.26,2445.04
ORD200487,Printer,3,346.52,1039.56
ORD200488,Chair,1,36.65,36.65
ORD200489,Tablet,3,149.34,448.02
ORD200490,Chair,5,467.81,2339.05
ORD200491,Phone,5,420.7,2103.5
ORD200492,Laptop,5,606.52,3032.6
ORD200493,Phone,1,420.26,420.26
ORD200494,Laptop,3,505.79,1517.37
ORD200495,Phone,4,493.73,1974.92
ORD200496,Printer,3,201.21,603.63
ORD200497,Printer,3,112.29,336.87
ORD200498,Tablet,4,132.56,530.24
ORD200499,Printer,3,539.46,1618.38
ORD200500,Laptop,5,508.59,2542.95
ORD200501,Desk,4,203.46,813.84
ORD200502,Monitor,3,565.25,1695.75
ORD200503,Tablet,3,136.84,410.52
ORD200504,Monitor,2,464.5,929
ORD200505,Printer,2,434.97,869.94
ORD200506,Monitor,2,43.67,87.34
ORD200507,Phone,1,171.59,171.59
ORD200508,Phone,1,558.27,558.27
ORD200509,Laptop,2,425.03,850.06
ORD200510,Printer,1,376.76,376.76
ORD200511,Monitor,5,575.24,2876.2
ORD200512,Desk,3,568.02,1704.06
ORD200513,Tablet,3,94.88,284.64
ORD200514,Printer,3,304.15,912.45
ORD200515,Phone,3,553.52,1660.56
ORD200516,Monitor,3,166.99,500.97
ORD200517,Tablet,4,198.35,793.4
ORD200518,Printer,4,403.58,1614.32
ORD200519,Laptop,4,464.29,1857.16
ORD200520,Monitor,3,635.98,1907.94
ORD200521,Phone,1,528.06,528.06
ORD200522,Chair,1,515.32,515.32
ORD200523,Desk,4,657.79,2631.16
ORD200524,Phone,1,153,153
ORD200525,Monitor,1,668.48,668.48
ORD200526,Desk,2,46.5,93
ORD200527,Chair,5,653.47,3267.35
ORD200528,Chair,1,628.89,628.89
ORD200529,Tablet,2,675.1,1350.2
ORD200530,Chair,4,89.41,357.64
ORD200531,Desk,5,320.01,1600.05
ORD200532,Laptop,2,41,82
ORD200533,Desk,1,565.85,565.85
ORD200534,Chair,3,648.59,1945.77
ORD200535,Monitor,3,68.12,204.36
ORD200536,Chair,1,616.1,616.1
ORD200537,Tablet,3,247.47,742.41
ORD200538,Phone,3,490.74,1472.22
ORD200539,Desk,3,531.72,1595.16
ORD200540,Laptop,5,648.65,3243.25
ORD200541,Printer,5,456.06,2280.3
ORD200542,Tablet,1,17.98,17.98
ORD200543,Desk,5,269.86,1349.3
ORD200544,Printer,5,31.96,159.8
ORD200545,Monitor,2,98.47,196.94
ORD200546,Monitor,1,158.68,158.68
ORD200547,Phone,1,613.98,613.98
ORD200548,Printer,3,426.12,1278.36
ORD200549,Monitor,4,629.88,2519.52
ORD200550,Laptop,4,228.91,915.64
ORD200551,Laptop,1,120.98,120.98
ORD200552,Chair,4,425.18,1700.72
ORD200553,Phone,2,333.83,667.66
ORD200554,Laptop,2,492.9,985.8
ORD200555,Tablet,1,92.04,92.04
ORD200556,Laptop,1,654.27,654.27
ORD200557,Tablet,1,56.2,56.2
ORD200558,Phone,4,628.12,2512.48
ORD200559,Desk,3,157.4,472.2
ORD200560,Monitor,4,588.85,2355.4
ORD200561,Printer,2,494.78,989.56
ORD200562,Laptop,3,663.93,1991.79
ORD200563,Laptop,1,132.68,132.68
ORD200564,Desk,5,364.28,1821.4
ORD200565,Tablet,5,307.98,1539.9
ORD200566,Phone,4,162.71,650.84
ORD200567,Chair,5,492.94,2464.7
ORD200568,Laptop,2,343.99,687.98
ORD200569,Desk,5,250.68,1253.4
ORD200570,Desk,2,362.14,724.28
ORD200571,Tablet,1,214.08,214.08
ORD200572,Printer,1,70.32,70.32
ORD200573,Chair,5,421.42,2107.1
ORD200574,Chair,5,384.69,1923.45
ORD200575,Chair,5,448.15,2240.75
ORD200576,Laptop,5,79.08,395.4
ORD200577,Tablet,4,185.41,741.64
ORD200578,Monitor,5,566.07,2830.35
ORD200579,Tablet,2,187.88,375.76
ORD200580,Monitor,2,255.99,511.98
ORD200581,Laptop,1,627.34,627.34
ORD200582,Tablet,3,474.14,1422.42
ORD200583,Chair,3,154.37,463.11
ORD200584,Chair,4,145.05,580.2
ORD200585,Tablet,4,67.08,268.32
ORD200586,Monitor,1,522.08,522.08
ORD200587,Monitor,5,514.6,2573
ORD200588,Monitor,4,577.82,2311.28
ORD200589,Laptop,2,500.8,1001.6
ORD200590,Printer,2,461.13,922.26
ORD200591,Laptop,1,605.28,605.28
ORD200592,Phone,3,204.27,612.81
ORD200593,Monitor,1,489.8,489.8
ORD200594,Phone,5,72.64,363.2
ORD200595,Printer,2,385.16,770.32
ORD200596,Desk,3,606.41,1819.23
ORD200597,Desk,2,211.82,423.64
ORD200598,Desk,5,495.35,2476.75
ORD200599,Chair,3,556.99,1670.97
ORD200600,Printer,1,72.31,72.31
ORD200601,Monitor,5,24.82,124.1
ORD200602,Tablet,4,26.04,104.16
ORD200603,Tablet,1,657.07,657.07
ORD200604,Chair,3,32.62,97.86
ORD200605,Monitor,2,228.91,457.82
ORD200606,Laptop,3,274.75,824.25
ORD200607,Printer,4,634.05,2536.2
ORD200608,Laptop,5,543.16,2715.8
ORD200609,Chair,3,449.13,1347.39
ORD200610,Desk,5,389.62,1948.1
ORD200611,Desk,1,305.17,305.17
ORD200612,Chair,3,445.12,1335.36
ORD200613,Laptop,2,230.36,460.72
ORD200614,Phone,1,96.81,96.81
ORD200615,Monitor,5,460.14,2300.7
ORD200616,Tablet,3,601.6,1804.8
ORD200617,Tablet,3,184.47,553.41
ORD200618,Tablet,1,411.34,411.34
ORD200619,Laptop,1,532.89,532.89
ORD200620,Tablet,3,136.34,409.02
ORD200621,Phone,5,476.01,2380.05
ORD200622,Desk,5,236.38,1181.9
ORD200623,Printer,3,396,1188
ORD200624,Tablet,5,341.96,1709.8
ORD200625,Tablet,1,672.89,672.89
ORD200626,Tablet,2,657.48,1314.96
ORD200627,Chair,3,498.68,1496.04
ORD200628,Printer,5,558.63,2793.15
ORD200629,Phone,3,19.73,59.19
ORD200630,Monitor,5,248.84,1244.2
ORD200631,Chair,3,46.11,138.33
ORD200632,Laptop,5,678.16,3390.8
ORD200633,Laptop,5,601.72,3008.6
ORD200634,Printer,2,259.32,518.64
ORD200635,Chair,3,63.68,191.04
ORD200636,Laptop,4,371.07,1484.28
ORD200637,Chair,4,306.35,1225.4
ORD200638,Tablet,4,578.27,2313.08
ORD200639,Chair,1,529.19,529.19
ORD200640,Chair,2,587.49,1174.98
ORD200641,Printer,4,567.57,2270.28
ORD200642,Chair,5,85.22,426.1
ORD200643,Laptop,1,438.37,438.37
ORD200644,Chair,2,366.23,732.46
ORD200645,Laptop,2,150.05,300.1
ORD200646,Chair,4,498.51,1994.04
ORD200647,Desk,3,339.39,1018.17
ORD200648,Monitor,2,575.83,1151.66
ORD200649,Monitor,2,642.98,1285.96
ORD200650,Desk,2,372.23,744.46
ORD200651,Chair,3,646.34,1939.02
ORD200652,Chair,5,341.84,1709.2
ORD200653,Printer,3,690.3,2070.9
ORD200654,Tablet,3,382.37,1147.11
ORD200655,Chair,2,132.6,265.2
ORD200656,Monitor,2,189.06,378.12
ORD200657,Tablet,4,87.79,351.16
ORD200658,Printer,2,46.36,92.72
ORD200659,Phone,2,642.04,1284.08
ORD200660,Chair,2,651.57,1303.14
ORD200661,Tablet,3,424.89,1274.67
ORD200662,Laptop,3,438.89,1316.67
ORD200663,Monitor,1,72.6,72.6
ORD200664,Laptop,4,194.75,779
ORD200665,Tablet,4,231.26,925.04
ORD200666,Monitor,4,327.12,1308.48
ORD200667,Laptop,1,466.42,466.42
ORD200668,Monitor,2,253.67,507.34
ORD200669,Desk,1,257,257
ORD200670,Desk,4,539.2,2156.8
ORD200671,Chair,5,50.74,253.7
ORD200672,Phone,2,624.16,1248.32
ORD200673,Tablet,2,372.92,745.84
